SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS,BURN_STATUS
174323,2018-10-18,15,15,Huey 245 Broadcast,Broadcast,US Forest Service,48.0249,-114.329,303,Complete
173963,2018-10-18,22,0,Roadside 6 Gravelly Range,Landings,US Forest Service,44.8857,-111.696,0,Unknown
172786,2018-10-18,12,0,LWF 9,Understory,US Forest Service,45.8418,-114.248,0,Unknown
173905,2018-10-19,24,24,Fire Cracker Annie Activity Units,Broadcast,US Forest Service,47.193600000000004,-115.154,608.4000000000001,Complete
174329,2018-10-19,32,0,Huey 287 Broadcast,Broadcast,US Forest Service,47.9828,-114.311,0,Unknown
172786,2018-10-19,80,0,LWF 9,Understory,US Forest Service,45.8418,-114.248,0,Unknown
174322,2018-10-19,5,5,Huey 244 Broadcast,Broadcast,US Forest Service,48.0225,-114.334,144.25,Complete
174323,2018-10-19,15,0,Huey 245 Broadcast,Broadcast,US Forest Service,48.0249,-114.329,0,Unknown
174188,2018-10-19,11,0,Wild Cramer Unit 260 Hand Piles,Hand Piles,US Forest Service,48.01,-114.363,0,Unknown
172790,2018-10-19,21,0,LWF 3,Understory,US Forest Service,45.8576,-114.242,0,Unknown
176960,2018-10-22,16,0,Pilgrim Creek 1,Other Mechanical,US Forest Service,48.0167,-115.872,0,Unknown
176961,2018-10-22,3,1,Bull River Landing Clean-up,Landings,US Forest Service,48.116,-115.767,30,Complete
201375,2018-10-22,5,0,Blankenship Mechanical Piles,Landings,US Forest Service,47.0562,-110.58495,0,Unknown
176674,2018-10-22,6,6,Cabin Gulch 51/51a,Broadcast,US Forest Service,46.3963,-111.191,377.1,Complete
174328,2018-10-22,26,26,Huey 286 Broadcast,Broadcast,US Forest Service,47.9864,-114.318,750.1,Complete
172786,2018-10-22,12,0,LWF 9,Understory,US Forest Service,45.8418,-114.248,0,Unknown
174327,2018-10-22,15,15,Huey 285 Broadcast,Broadcast,US Forest Service,47.9874,-114.32,432.75,Complete
172782,2018-10-22,68,68,LWF 62,Understory,US Forest Service,45.8468,-114.247,1373.6,Complete
154129,2018-10-22,140,0,School Point Charlie,Understory,US Forest Service,45.8118,-114.299,0,Unknown
173905,2018-10-22,46,14,Fire Cracker Annie Activity Units,Broadcast,US Forest Service,47.193600000000004,-115.154,354.90000000000003,Complete
174328,2018-10-23,13,0,Huey 286 Broadcast,Broadcast,US Forest Service,47.9864,-114.318,0,Unknown
200410,2018-10-23,26,0,Blacktail Headwaters SB 2,Jackpot,US Forest Service,45.84321,-112.48205,0,Unknown
175122,2018-10-23,30,20,Porcupine Aspen project,Broadcast,US Forest Service,45.2009,-111.225,577,Complete
174277,2018-10-23,0,0,Wild Cramer Unit 906,Understory,US Forest Service,48.0029,-114.317,0,Unknown
176567,2018-10-23,9,0,Helwick Landings,Landings,US Forest Service,47.69,-115.524,0,Unknown
172786,2018-10-23,80,60,LWF 9,Understory,US Forest Service,45.8418,-114.248,1212,Complete
201161,2018-10-23,25,25,Little Lookout 52-UB,Broadcast,US Forest Service,48.658,-115.454,2108.75,Complete
200982,2018-10-23,25,0,Lincoln Compound Understory,Understory,US Forest Service,46.9553,-112.6549,0,Unknown
201164,2018-10-23,40,40,Little Lookout 98-UB,Broadcast,US Forest Service,48.656,-115.445,3454,Complete
173905,2018-10-23,42,42,Fire Cracker Annie Activity Units,Broadcast,US Forest Service,47.193600000000004,-115.154,1064.7,Complete
174002,2018-10-23,115,40,bsCE Units 24a/25,Wildlife Habitat,US Forest Service,46.7424,-111.859,2514,Complete
154129,2018-10-23,100,0,School Point Charlie,Understory,US Forest Service,45.8118,-114.299,0,Unknown
172503,2018-10-23,20,0,Helmville Face Unit #1,Broadcast,US Forest Service,46.8477,-112.85,0,Unknown
200412,2018-10-23,9,0,Blacktail Headwaters SB 1,Jackpot,US Forest Service,45.8532,-112.47948,0,Unknown
172790,2018-10-23,22,0,LWF 3,Understory,US Forest Service,45.8576,-114.242,0,Unknown
176960,2018-10-23,16,0,Pilgrim Creek 1,Other Mechanical,US Forest Service,48.0167,-115.872,0,Unknown
167077,2018-10-23,3,3,West Fork Falls,Hand Piles,US Forest Service,48.934917,-115.6761,135,Complete
172506,2018-10-23,40,0,Helmville Face Unit #4,Broadcast,US Forest Service,46.8434,-112.85,0,Unknown
174325,2018-10-23,0,0,Huey 265 Broadcast,Broadcast,US Forest Service,48.0011,-114.328,0,Unknown
174276,2018-10-23,20,20,Wild Cramer unit 905,Understory,US Forest Service,48.0126,-114.318,404,Complete
174327,2018-10-23,7,0,Huey 285 Broadcast,Broadcast,US Forest Service,47.9874,-114.32,0,Unknown
174276,2018-10-24,85,65,Wild Cramer unit 905,Understory,US Forest Service,48.0126,-114.318,1313,Complete
174325,2018-10-24,33,33,Huey 265 Broadcast,Broadcast,US Forest Service,48.0011,-114.328,666.6,Complete
173905,2018-10-24,20,20,Fire Cracker Annie Activity Units,Broadcast,US Forest Service,47.193600000000004,-115.154,507,Complete
174277,2018-10-24,83,53,Wild Cramer Unit 906,Understory,US Forest Service,48.0029,-114.317,1070.6,Complete
174355,2018-10-24,10,0,"Pilgrim Creek Landings 21A, 24, 25, 26, 27",Landings,US Forest Service,47.97,-115.91,0,Unknown
170292,2018-10-24,3,3,South Max Landings,Landings,US Forest Service,48.7153,-115.465,30,Complete
175122,2018-10-24,20,0,Porcupine Aspen project,Broadcast,US Forest Service,45.2009,-111.225,0,Unknown
176964,2018-10-24,50,10,"Helwick 11, 14,  and  15",Other Mechanical,US Forest Service,47.689,-115.532,450,Complete
167397,2018-10-24,3,3,Thirsty Knife Landings,Landings,US Forest Service,48.782,-115.432,30,Complete
176926,2018-10-24,1,1,Darby RD,Hand Piles,US Forest Service,46.0286,-114.177,1,Complete
174329,2018-10-24,22,0,Huey 287 Broadcast,Broadcast,US Forest Service,47.9828,-114.311,0,Unknown
200835,2018-10-24,1,5,Roaring Lion Handpiles,Hand Piles,US Forest Service,46.191749,-114.22255,10,Complete
170291,2018-10-24,35,35,South Max 62-UB,Broadcast,US Forest Service,48.7153,-115.467,2952.25,Complete
174801,2018-10-24,20,20,Little Lookout Landings,Landings,US Forest Service,48.6509,-115.479,200,Complete
174002,2018-10-24,115,75,bsCE Units 24a/25,Wildlife Habitat,US Forest Service,46.7424,-111.859,4713.75,Complete
176961,2018-10-24,3,0,Bull River Landing Clean-up,Landings,US Forest Service,48.116,-115.767,0,Unknown
170175,2018-10-25,51,0,TBH #74B - Contract Handpiles,Hand Piles,US Forest Service,45.9077,-114.224,0,Unknown
176961,2018-10-25,2,0,Bull River Landing Clean-up,Landings,US Forest Service,48.116,-115.767,0,Unknown
176816,2018-10-25,35,0,Merv Griffin Timber Sale,Other Mechanical,US Forest Service,48.2465,-114.77,0,Unknown
172887,2018-10-25,231,110,Flat Creek,Hand Piles,US Forest Service,45.7593,-114.385,990,Complete
200410,2018-10-25,26,0,Blacktail Headwaters SB 2,Jackpot,US Forest Service,45.84321,-112.48205,0,Unknown
174276,2018-10-25,85,0,Wild Cramer unit 905,Understory,US Forest Service,48.0126,-114.318,0,Unknown
176960,2018-10-25,16,0,Pilgrim Creek 1,Other Mechanical,US Forest Service,48.0167,-115.872,0,Unknown
174325,2018-10-25,33,0,Huey 265 Broadcast,Broadcast,US Forest Service,48.0011,-114.328,0,Unknown
176465,2018-10-25,10,0,McGriffin Timber Sale,Other Mechanical,US Forest Service,48.2476,-114.706,0,Unknown
174355,2018-10-25,10,10,"Pilgrim Creek Landings 21A, 24, 25, 26, 27",Landings,US Forest Service,47.97,-115.91,350,Complete
176964,2018-10-25,50,10,"Helwick 11, 14,  and  15",Other Mechanical,US Forest Service,47.689,-115.532,450,Complete
174277,2018-10-25,83,30,Wild Cramer Unit 906,Understory,US Forest Service,48.0029,-114.317,606,Complete
174329,2018-10-25,22,0,Huey 287 Broadcast,Broadcast,US Forest Service,47.9828,-114.311,0,Unknown
170670,2018-10-25,47,0,Southbound Stewy F-24 HP,Hand Piles,US Forest Service,48.7901,-115.646,0,Unknown
5719,2018-10-25,32,0,Grizzly 50/50A,Other Mechanical,US Forest Service,48.736,-115.86,0,Unknown
200412,2018-10-25,9,0,Blacktail Headwaters SB 1,Jackpot,US Forest Service,45.8532,-112.47948,0,Unknown
173905,2018-10-25,20,0,Fire Cracker Annie Activity Units,Broadcast,US Forest Service,47.193600000000004,-115.154,0,Unknown
201165,2018-10-25,10,10,Little Lookout 100_UB,Broadcast,US Forest Service,48.66,-115.449,843.5,Complete
174108,2018-10-25,34,20,West Trout Understory,Understory,US Forest Service,47.131100000000004,-115.037,577,Complete
176465,2018-10-26,75,0,McGriffin Timber Sale,Other Mechanical,US Forest Service,48.2476,-114.706,0,Unknown
176964,2018-10-26,20,20,"Helwick 11, 14,  and  15",Other Mechanical,US Forest Service,47.689,-115.532,900,Complete
176960,2018-10-26,16,16,Pilgrim Creek 1,Other Mechanical,US Forest Service,48.0167,-115.872,400,Complete
6226,2018-10-26,1,1,Admin site-Bear Creek XC,Hand Piles,US Forest Service,48.2763,-115.504,4,Complete
172887,2018-10-26,231,121,Flat Creek,Hand Piles,US Forest Service,45.7593,-114.385,1089,Complete
176961,2018-10-26,2,2,Bull River Landing Clean-up,Landings,US Forest Service,48.116,-115.767,60,Complete
174355,2018-10-26,10,10,"Pilgrim Creek Landings 21A, 24, 25, 26, 27",Landings,US Forest Service,47.97,-115.91,350,Complete
170670,2018-10-26,47,47,Southbound Stewy F-24 HP,Hand Piles,US Forest Service,48.7901,-115.646,1645,Complete
200167,2018-10-26,5,0,Minton Trout 203,Hand Piles,US Forest Service,47.8284,-115.6371,0,Unknown
176539,2018-10-26,1,1,Granite Cr-Paulson piles,Rights of Way,US Forest Service,48.3276,-115.583,25,Complete
5719,2018-10-26,32,32,Grizzly 50/50A,Other Mechanical,US Forest Service,48.736,-115.86,923.2,Complete
201467,2018-10-27,1,1,Admin site- Turner Mtn,Hand Piles,US Forest Service,48.60795,-115.63934,15,Complete
176816,2018-10-29,32,32,Merv Griffin Timber Sale,Other Mechanical,US Forest Service,48.2465,-114.77,960,Complete
170175,2018-10-29,51,15,TBH #74B - Contract Handpiles,Hand Piles,US Forest Service,45.9077,-114.224,60,Complete
201193,2018-10-29,12,12,Caribou Piles,Other Mechanical,US Forest Service,48.947,-115.27,300,Complete
176518,2018-10-29,10,6,FSRD314/Limburger Handpiles,Hand Piles,US Forest Service,46.4486,-112.513,30,Complete
174236,2018-10-29,15,40,Rendezvous Piles,Hand Piles,US Forest Service,44.656,-111.112,1800,Complete
170776,2018-10-29,47,47,Spread Thick 9C EP,Other Mechanical,US Forest Service,48.8327,-115.863,1645,Complete
201175,2018-10-29,13,13,Young Dodge 111C-Hand piles,Hand Piles,US Forest Service,48.947,-115.249,325,Complete
175032,2018-10-29,74,74,"LWF 34A, B  and  C",Hand Piles,US Forest Service,45.8931,-114.222,666,Complete
6650,2018-10-29,3,3,Cabinet Ranger Station,Hand Piles,US Forest Service,47.8693,-115.621,33,Complete
200127,2018-10-29,1,1,BC Bald RAWS,Hand Piles,US Forest Service,48.6333,-115.5833,1,Complete
170676,2018-10-29,17,0,Southbound Stewy F-8 EP,Other Mechanical,US Forest Service,48.7954,-115.674,0,Unknown
200409,2018-10-29,2,0,Paola Fire Fuel Break,Landings,US Forest Service,48.32134,-113.63656,0,Unknown
176536,2018-10-29,2,2,West Fork fire- fireline piles_DIV F,Other Mechanical,US Forest Service,48.5733,-115.58692,40,Complete
172093,2018-10-29,23,23,Rock Out,Other Mechanical,US Forest Service,48.7929,-115.916,663.5500000000001,Complete
170774,2018-10-29,2,2,Spread Thick 9A EP,Other Mechanical,US Forest Service,48.8308,-115.856,70,Complete
168605,2018-10-29,3,1,D3 Foothills,Other Mechanical,US Forest Service,45.601,-113.681,8,Complete
201452,2018-10-29,15,15,Rendezvous Landing Piles,Landings,US Forest Service,44.65167,-111.11949,650.25,Complete
176038,2018-10-29,19,1,LWF 1,Hand Piles,US Forest Service,45.904,-114.216,9,Complete
172323,2018-10-29,25,25,Young Dodge Unit 224,Other Mechanical,US Forest Service,48.9479,-115.291,375,Complete
176465,2018-10-29,150,150,McGriffin Timber Sale,Other Mechanical,US Forest Service,48.2476,-114.706,3000,Complete
175880,2018-10-29,47,47,French Gulch,Hand Piles,US Forest Service,47.004,-114.359,940,Complete
176538,2018-10-29,1,1,West Fork fire- fireline construction slash- DIV A,Other Mechanical,US Forest Service,48.4607,-115.633,40,Complete
2832,2018-10-29,1,1,Hungry Horse Admin piles,Hand Piles,US Forest Service,48.3824,-114.051,10,Complete
173456,2018-10-29,1,1,Fielding pit,Other Mechanical,US Forest Service,48.2749,-113.436,40,Complete
170775,2018-10-29,4,4,Spread Thick 9B EP,Other Mechanical,US Forest Service,48.8365,-115.867,140,Complete
177027,2018-10-29,150,150,Cut-off Peninsula Handpiles,Hand Piles,US Forest Service,47.3212,-114.899,2250,Complete
176939,2018-10-29,45,21,Marshall Woods 6,Hand Piles,US Forest Service,46.9278,-113.936,105,Complete
200167,2018-10-29,5,5,Minton Trout 203,Hand Piles,US Forest Service,47.8284,-115.6371,75,Complete
168510,2018-10-30,1,1,Meadow Creek Firewood,Hand Piles,US Forest Service,45.849,-113.817,9,Complete
200034,2018-10-30,3,1,Meyers Fire Dozer Piles,Dozer Piles,US Forest Service,46.09371,-113.52069,100,Complete
201446,2018-10-30,1,1,Alva Hand Piles 2.0,Hand Piles,US Forest Service,47.32219,-113.58077,15,Complete
170781,2018-10-30,29,0,Spread Thick 16A EP,Other Mechanical,US Forest Service,48.8455,-115.867,0,Unknown
200756,2018-10-30,100,30,Copper King Salvage,Landings,US Forest Service,47.64365,-115.16143,150,Complete
175878,2018-10-30,50,50,Ed's Creek Hand Piles,Hand Piles,US Forest Service,46.909,-114.509,1000,Complete
174236,2018-10-30,15,15,Rendezvous Piles,Hand Piles,US Forest Service,44.656,-111.112,675,Complete
177098,2018-10-30,350,350,7 Mag D  and  O Units Landings,Landings,US Forest Service,47.3913,-115.095,5250,Complete
170654,2018-10-30,8,0,Southbound Stewy F-5 HP,Hand Piles,US Forest Service,48.8055,-115.652,0,Unknown
168526,2018-10-30,1,1,Jennings Firewood,Hand Piles,US Forest Service,45.893,-113.831,9,Complete
170660,2018-10-30,8,8,Southbound Stewy F-20 HP,Hand Piles,US Forest Service,48.786,-115.664,280,Complete
174532,2018-10-30,6,6,SilverBugs TS,Landings,US Forest Service,47.9788,-115.393,720,Complete
201190,2018-10-30,20,20,Green Basin 9-xpile,Other Mechanical,US Forest Service,48.994,-115.192,500,Complete
168529,2018-10-30,1,1,Porcupine/Indian Tree Firewood,Hand Piles,US Forest Service,45.753,-113.953,9,Complete
170655,2018-10-30,1,1,Southbound Stewy F-10 HP,Hand Piles,US Forest Service,48.7568,-115.648,35,Complete
176937,2018-10-30,45,45,Marshall Woods 62,Hand Piles,US Forest Service,46.9345,-113.944,225,Complete
170175,2018-10-30,51,0,TBH #74B - Contract Handpiles,Hand Piles,US Forest Service,45.9077,-114.224,0,Unknown
200033,2018-10-30,3,1,Sapphire Complex Dozer Piles,Dozer Piles,US Forest Service,46.40757,-113.52447,100,Complete
170676,2018-10-30,17,17,Southbound Stewy F-8 EP,Other Mechanical,US Forest Service,48.7954,-115.674,595,Complete
164869,2018-10-30,2,2,Thompson Falls admin site,Hand Piles,US Forest Service,47.608,-115.34,20,Complete
176461,2018-10-30,20,20,Ashley Herrig Timber Sale,Other Mechanical,US Forest Service,48.2005,-114.691,500,Complete
165173,2018-10-30,1,0,Springer Creek Firewood Piles,Hand Piles,US Forest Service,45.8699,-113.866,0,Unknown
168531,2018-10-30,1,1,Indian Trees Admin Pile,Landings,US Forest Service,45.75397,-113.95428,8,Complete
170782,2018-10-30,21,19,Spread Thick 17 EP,Other Mechanical,US Forest Service,48.8507,-115.872,665,Complete
170777,2018-10-30,10,10,Spread Thick 14A EP,Other Mechanical,US Forest Service,48.8368,-115.85,350,Complete
176465,2018-10-30,125,125,McGriffin Timber Sale,Other Mechanical,US Forest Service,48.2476,-114.706,2500,Complete
170783,2018-10-30,5,0,Spread Thick 18 EP,Other Mechanical,US Forest Service,48.8586,-115.886,0,Unknown
168605,2018-10-30,3,2,D3 Foothills,Other Mechanical,US Forest Service,45.601,-113.681,16,Complete
168511,2018-10-30,1,0,Meadow/Bertie Dispersed Site,Hand Piles,US Forest Service,45.908,-113.783,0,Unknown
200105,2018-10-30,75,0,Birch Creek Aspen,Broadcast,US Forest Service,45.43638,-112.87014,0,Unknown
176939,2018-10-30,45,0,Marshall Woods 6,Hand Piles,US Forest Service,46.9278,-113.936,0,Unknown
175028,2018-10-30,187,187,One Creek,Hand Piles,US Forest Service,45.7793,-114.314,1683,Complete
200429,2018-10-30,8,0,Crystal Lake CG,Landings,US Forest Service,46.79358,-109.51079,0,Unknown
201452,2018-10-30,15,15,Rendezvous Landing Piles,Landings,US Forest Service,44.65167,-111.11949,650.25,Complete
174155,2018-10-30,5,0,Placer Wood Cutter,Hand Piles,US Forest Service,45.661,-113.7,0,Unknown
200149,2018-10-31,10,1,Spread Thick Landing Piles,Landings,US Forest Service,48.83103,-115.8528,100,Complete
168825,2018-10-31,6,2,Sparring Bulls LP,Landings,US Forest Service,48.436,-115.849,70,Complete
175030,2018-10-31,150,150,Piquett 1  and  2,Hand Piles,US Forest Service,45.8416,-114.199,1350,Complete
176524,2018-10-31,15,3,Willard/Warm Springs FR Handpiles,Hand Piles,US Forest Service,46.436,-111.92,15,Complete
170654,2018-10-31,8,0,Southbound Stewy F-5 HP,Hand Piles,US Forest Service,48.8055,-115.652,0,Unknown
176518,2018-10-31,4,2,FSRD314/Limburger Handpiles,Hand Piles,US Forest Service,46.4486,-112.513,10,Complete
172590,2018-10-31,5,1,Helmville Face #13,Jackpot,US Forest Service,46.9149,-112.879,43.35,Complete
177055,2018-10-31,21,0,Oly Small Sales Unit 60- Side Saddle,Other Mechanical,US Forest Service,48.6416,-115.883,0,Unknown
172579,2018-10-31,3,0,North Meadow Landings,Landings,US Forest Service,48.7597,-115.009,0,Unknown
177108,2018-10-31,50,50,Camelflage M Units Landings,Landings,US Forest Service,47.3203,-115.194,750,Complete
170265,2018-10-31,1,1,Rocky Gorge Rec Pile,Hand Piles,US Forest Service,48.653,-115.292,5,Complete
177098,2018-10-31,50,50,7 Mag D  and  O Units Landings,Landings,US Forest Service,47.3913,-115.095,750,Complete
201193,2018-10-31,8,8,Caribou Piles,Other Mechanical,US Forest Service,48.947,-115.27,200,Complete
201178,2018-10-31,28,28,Young Dodge 111B-xpile,Other Mechanical,US Forest Service,48.946,-115.251,700,Complete
200034,2018-10-31,1,1,Meyers Fire Dozer Piles,Dozer Piles,US Forest Service,46.09371,-113.52069,100,Complete
172854,2018-10-31,200,200,Firefighter Sale,Other Mechanical,US Forest Service,48.3232,-113.891,6000,Complete
170268,2018-10-31,1,1,Rexford Bench Rec Pile,Hand Piles,US Forest Service,48.9031,-115.16,5,Complete
176937,2018-10-31,10,10,Marshall Woods 62,Hand Piles,US Forest Service,46.9345,-113.944,50,Complete
201174,2018-10-31,21,21,Young Dodge 52-Hand piles,Hand Piles,US Forest Service,48.959,-115.19,735,Complete
201246,2018-10-31,10,10,Hayes Creek Handpiles,Hand Piles,US Forest Service,46.14378,-114.21322,90,Complete
200409,2018-10-31,5,5,Paola Fire Fuel Break,Landings,US Forest Service,48.32134,-113.63656,100,Complete
175082,2018-10-31,14,0,Observation Pt,Dozer Piles,US Forest Service,46.1281,-114.254,0,Unknown
176461,2018-10-31,200,177,Ashley Herrig Timber Sale,Other Mechanical,US Forest Service,48.2005,-114.691,4425,Complete
200288,2018-10-31,121,121,Swamp Rat Timber Sale,Other Mechanical,US Forest Service,48.237578,-114.753528,3025,Complete
200033,2018-10-31,1,1,Sapphire Complex Dozer Piles,Dozer Piles,US Forest Service,46.40757,-113.52447,100,Complete
176926,2018-10-31,1,0,Darby RD,Hand Piles,US Forest Service,46.0286,-114.177,0,Unknown
176936,2018-10-31,40,19,Marshall Woods 92,Hand Piles,US Forest Service,46.9369,-113.949,95,Complete
201289,2018-10-31,1,1,Louie 78A Landings,Landings,US Forest Service,48.01967,-114.37951,40,Complete
170266,2018-10-31,1,1,Peck Gulch Rec Pile,Hand Piles,US Forest Service,48.7238,-115.308,5,Complete
175083,2018-10-31,20,0,Observation/Roaring Lion Contingent,Hand Piles,US Forest Service,46.1348,-114.254,0,Unknown
176940,2018-10-31,30,0,Marshall Woods 64,Hand Piles,US Forest Service,46.9123,-113.941,0,Unknown
200413,2018-10-31,1,1,Whale Butte landings,Landings,US Forest Service,48.8375,-114.4214,20,Complete
176536,2018-10-31,5,5,West Fork fire- fireline piles_DIV F,Other Mechanical,US Forest Service,48.5733,-115.58692,100,Complete
175028,2018-10-31,80,0,One Creek,Hand Piles,US Forest Service,45.7793,-114.314,0,Unknown
171909,2018-10-31,5,2,D3 Steel Creek,Hand Piles,US Forest Service,45.586,-113.348,8,Complete
174188,2018-10-31,5,5,Wild Cramer Unit 260 Hand Piles,Hand Piles,US Forest Service,48.01,-114.363,25,Complete
201295,2018-10-31,10,10,Louie 257 Landings,Landings,US Forest Service,48.01166,-114.36273,200,Complete
201453,2018-10-31,3,3,Moose fire piles,Other Mechanical,US Forest Service,47.94038,-115.28022,90,Complete
167074,2018-10-31,2,2,Yaak River CG,Hand Piles,US Forest Service,48.5604,-115.974,30,Complete
2832,2018-10-31,1,0,Hungry Horse Admin piles,Hand Piles,US Forest Service,48.3824,-114.051,0,Unknown
175878,2018-10-31,60,50,Ed's Creek Hand Piles,Hand Piles,US Forest Service,46.909,-114.509,1000,Complete
201290,2018-10-31,8,0,Louie 78 Landings,Landings,US Forest Service,48.01887,-114.37998,0,Unknown
175878,2018-11-01,52,52,Ed's Creek Hand Piles,Hand Piles,US Forest Service,46.909,-114.509,1040,Complete
176940,2018-11-01,30,0,Marshall Woods 64,Hand Piles,US Forest Service,46.9123,-113.941,0,Unknown
200756,2018-11-01,100,20,Copper King Salvage,Landings,US Forest Service,47.64365,-115.16143,100,Complete
176524,2018-11-01,20,0,Willard/Warm Springs FR Handpiles,Hand Piles,US Forest Service,46.436,-111.92,0,Unknown
171934,2018-11-01,5,1,D3 Highway 43,Hand Piles,US Forest Service,45.656,-113.758,4,Complete
176464,2018-11-01,55,0,Martin/Radnor Timber Sale,Landings,US Forest Service,48.5665,-114.724,0,Unknown
170782,2018-11-01,2,2,Spread Thick 17 EP,Other Mechanical,US Forest Service,48.8507,-115.872,70,Complete
201286,2018-11-01,2,2,Griffith Pile,Landings,US Forest Service,48.873,-114.908,70,Complete
200036,2018-11-01,2,1,Flint Foothills Dozer piles,Dozer Piles,US Forest Service,46.4965,-113.04931,100,Complete
7128,2018-11-01,2,1,Showdown,Landings,US Forest Service,46.832,-110.702,50,Complete
176936,2018-11-01,30,13,Marshall Woods 92,Hand Piles,US Forest Service,46.9369,-113.949,65,Complete
170553,2018-11-01,3,3,St. Regis Compound,Understory,US Forest Service,47.3058,-115.107,60.599999999999994,Complete
200033,2018-11-01,1,0,Sapphire Complex Dozer Piles,Dozer Piles,US Forest Service,46.40757,-113.52447,0,Unknown
165215,2018-11-01,30,0,Second Creek Handpiles,Hand Piles,US Forest Service,47.1246,-114.756,0,Unknown
157484,2018-11-01,2,2,Quartz Creek Campground Handpiles,Hand Piles,US Forest Service,47.078,-114.765,20,Complete
157486,2018-11-01,2,0,Savanac Road Handpiles,Hand Piles,US Forest Service,47.3895,-115.39,0,Unknown
168561,2018-11-01,5,1,"D3 Hogan Cabin, Trail Creek",Hand Piles,US Forest Service,45.7137,-113.879,5,Complete
200429,2018-11-01,8,8,Crystal Lake CG,Landings,US Forest Service,46.79358,-109.51079,160,Complete
200129,2018-11-01,1,0,Baldy Administrative Site,Hand Piles,US Forest Service,46.917434,-112.666197,0,Unknown
177106,2018-11-01,90,0,"Camelflage units M17, M47  and  M74 Grapple Piles",Other Mechanical,US Forest Service,47.3262,-115.101,0,Unknown
176462,2018-11-01,117,0,Logan Fuels,Other Mechanical,US Forest Service,48.4275,-114.581,0,Unknown
201184,2018-11-01,40,40,Galton 12-xpile,Other Mechanical,US Forest Service,48.844,-114.967,1000,Complete
201288,2018-11-01,2,2,Louie 404A Landings,Landings,US Forest Service,48.02139,-114.37063,80,Complete
176461,2018-11-01,144,144,Ashley Herrig Timber Sale,Other Mechanical,US Forest Service,48.2005,-114.691,3600,Complete
175030,2018-11-01,102,102,Piquett 1  and  2,Hand Piles,US Forest Service,45.8416,-114.199,918,Complete
170654,2018-11-01,8,8,Southbound Stewy F-5 HP,Hand Piles,US Forest Service,48.8055,-115.652,280,Complete
172582,2018-11-01,3,3,Bunch Grass/Grave Creek Rec Sites,Hand Piles,US Forest Service,48.8223,-114.876,15,Complete
163541,2018-11-01,1,1,Sloway RV Park/Campground,Hand Piles,US Forest Service,47.2316,-115.019,12,Complete
200757,2018-11-01,20,0,Sheep Gap Fire Salvage,Landings,US Forest Service,47.4253,-115.01861,0,Unknown
170781,2018-11-01,29,29,Spread Thick 16A EP,Other Mechanical,US Forest Service,48.8455,-115.867,1015,Complete
165923,2018-11-01,65,45,Deep Creek/Eddy Creek Handpiles,Hand Piles,US Forest Service,47.1127,-114.712,450,Complete
172589,2018-11-01,5,1,Helmville Face Unit #11,Jackpot,US Forest Service,46.9143,-112.869,43.35,Complete
200034,2018-11-01,1,0,Meyers Fire Dozer Piles,Dozer Piles,US Forest Service,46.09371,-113.52069,0,Unknown
172579,2018-11-01,5,5,North Meadow Landings,Landings,US Forest Service,48.7597,-115.009,75,Complete
174107,2018-11-01,5,5,West Trout Landings,Landings,US Forest Service,47.1289,-115.104,50,Complete
201193,2018-11-01,10,10,Caribou Piles,Other Mechanical,US Forest Service,48.947,-115.27,250,Complete
170783,2018-11-01,5,5,Spread Thick 18 EP,Other Mechanical,US Forest Service,48.8586,-115.886,175,Complete
176536,2018-11-02,5,5,West Fork fire- fireline piles_DIV F,Other Mechanical,US Forest Service,48.5733,-115.58692,100,Complete
174188,2018-11-02,11,6,Wild Cramer Unit 260 Hand Piles,Hand Piles,US Forest Service,48.01,-114.363,30,Complete
200149,2018-11-02,15,10,Spread Thick Landing Piles,Landings,US Forest Service,48.83103,-115.8528,1000,Complete
200285,2018-11-02,1,1,North Fork Quarry Pit,Landings,US Forest Service,48.95759,-115.62651,35,Complete
201283,2018-11-02,3,3,Louie 403 Landings,Landings,US Forest Service,48.03,-114.38046,120,Complete
153791,2018-11-02,3,3,Upper Pipe E11E8F3F4,Other Mechanical,US Forest Service,48.49002,-115.51001,48,Complete
173922,2018-11-02,5,0,Rambo ROW LP,Landings,US Forest Service,48.9798,-115.847,0,Unknown
176464,2018-11-02,50,46,Martin/Radnor Timber Sale,Landings,US Forest Service,48.5665,-114.724,920,Complete
200756,2018-11-02,100,10,Copper King Salvage,Landings,US Forest Service,47.64365,-115.16143,50,Complete
172532,2018-11-02,1,1,Oly Moly Unit #52D,Other Mechanical,US Forest Service,48.604,-115.898,30,Complete
200129,2018-11-02,1,0,Baldy Administrative Site,Hand Piles,US Forest Service,46.917434,-112.666197,0,Unknown
201285,2018-11-02,1,1,Louie 402 Landings,Landings,US Forest Service,48.02811,-114.3826,40,Complete
201289,2018-11-02,1,1,Louie 78A Landings,Landings,US Forest Service,48.01967,-114.37951,40,Complete
201284,2018-11-02,4,4,Louie 401 Landings,Landings,US Forest Service,48.03132,-114.38501,80,Complete
201293,2018-11-02,5,5,Road 10409 Right of Way Piles,Rights of Way,US Forest Service,48.01979,-114.37956,50,Complete
