Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
11/9/2013,Northern Sierra AQMD,Sierra,Mountain Counties,50,48,39.483,-120.101,UNK,US Forest Service,Unit 5,Broadcast,Natural,336
11/11/2013,Butte County AQMD,Butte,Sacramento Valley,12,12,39.588,-121.14,UNK,Soper-Wheeler Company LLC,South Moorville,Broadcast,Slash,360
11/11/2013,El Dorado County AQMD,El Dorado,Mountain Counties,40,11,38.822,-120.601,UNK,US Forest Service,Unit 4,Broadcast,Natural,44
11/11/2013,El Dorado County AQMD,El Dorado,Mountain Counties,50,50,38.822,-120.601,UNK,US Forest Service,Unit 4,Broadcast,Natural,200
11/12/2013,Northern Sierra AQMD,Sierra,Mountain Counties,15,10,39.502,-120.864,UNK,US Forest Service,Ruby Heliocopter Unit 28,Machine Pile,Slash,9.4
11/12/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,10,2,38.934,-120.076,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/12/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,42,10,39.062,-120.143,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/12/2013,El Dorado County AQMD,El Dorado,Mountain Counties,40,3,38.822,-120.601,UNK,US Forest Service,Unit 4,Broadcast,Natural,12
11/12/2013,Northern Sierra AQMD,Sierra,Mountain Counties,55,86,39.483,-120.101,UNK,US Forest Service,Unit 5,Broadcast,Natural,602
11/13/2013,Great Basin Unified APCD,Inyo,Great Basin Valleys,1,1,36.869,-118.159,T2s R28e S5,County of Inyo,Lower Owens River Project,Broadcast,UNK,5
11/13/2013,Northern Sierra AQMD,Sierra,Mountain Counties,7,7,39.508,-120.848,T2s R28e S5,US Forest Service,Ruby Heliocopter Unit 27,Machine Pile,Slash,148.4
11/13/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,2,1,38.934,-120.076,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/14/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,80,80,37.82,-118.918,UNK,US Forest Service,18a,Broadcast,Natural,400
11/14/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,19,19,37.82,-118.918,UNK,US Forest Service,9a,Broadcast,Natural,95
11/14/2013,Northern Sierra AQMD,Plumas,Mountain Counties,80,29,39.851,-121.008,UNK,US Forest Service,Guard 19a,Broadcast,Natural,145
11/14/2013,Great Basin Unified APCD,Inyo,Great Basin Valleys,1,1,36.869,-118.159,T2s R28e S5,County of Inyo,Lower Owens River Project,Broadcast,UNK,5
11/14/2013,Butte County AQMD,Butte,Sacramento Valley,UNK,5,39.575,-121.956,T2s R28e S5,US Fish and Wildlife Services,North Bedrock RX,Broadcast,Natural,0
11/14/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,1,0.5,38.934,-120.076,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/15/2013,Northern Sierra AQMD,Plumas,Mountain Counties,115,115,39.851,-121.008,UNK,US Forest Service,Guard 19a,Broadcast,Natural,575
11/15/2013,El Dorado County AQMD,El Dorado,Mountain Counties,4,2,38.9,-120.656,T2s R28e S5,University of California,Plantation underburn research,Broadcast,Natural,10
11/15/2013,Shasta County AQMD,Shasta,Sacramento Valley,50,52,40.598,-122.591,UNK,National Park Service,SMP not found,UNK,UNK,UNK
11/16/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,2,2,38.911,-119.953,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/16/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,38.911,-119.953,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/18/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,106,106,37.82,-118.918,UNK,US Forest Service,20a,Broadcast,Natural,530
11/18/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,14,14,37.82,-118.918,UNK,US Forest Service,22c,Broadcast,Natural,70
11/18/2013,Butte County AQMD,Butte,Sacramento Valley,96,96,39.992,-121.493,UNK,US Forest Service,91A,Broadcast,Slash,1222.08
11/18/2013,Butte County AQMD,Butte,Sacramento Valley,29,29,39.992,-121.493,UNK,US Forest Service,91B,Broadcast,Slash,369.17
11/18/2013,Shasta County AQMD,Shasta,Sacramento Valley,16,16,40.263,-122.996,T2s R28e S5,US Forest Service,Beegum Corral #58,Broadcast,Slash,320
11/18/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,39.062,-120.143,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/18/2013,Shasta County AQMD,Shasta,Sacramento Valley,UNK,30,40.598,-122.591,UNK,National Park Service,SMP not found,UNK,UNK,UNK
11/18/2013,El Dorado County AQMD,El Dorado,Mountain Counties,50,37,38.822,-120.601,UNK,US Forest Service,Unit 4,Broadcast,Natural,148
11/18/2013,Northern Sierra AQMD,Sierra,Mountain Counties,21,40,39.483,-120.101,UNK,US Forest Service,Unit 5,Broadcast,Natural,280
11/19/2013,Northern Sierra AQMD,Plumas,Mountain Counties,4,4,39.724,-121.182,UNK,US Forest Service,Black Oak 2,Hand Pile,Brush,94
11/19/2013,Northern Sierra AQMD,Plumas,Mountain Counties,3,3,39.718,-121.201,UNK,US Forest Service,Black Oak Enhancement 1,Hand Pile,Natural,70.5
11/19/2013,Northern Sierra AQMD,Plumas,Mountain Counties,8,8,39.735,-121.171,UNK,US Forest Service,Black Oak Enhancement 3,Hand Pile,Brush,188
11/19/2013,Northern Sierra AQMD,Plumas,Mountain Counties,2,2,39.752,-121.159,UNK,US Forest Service,Black Oak Enhancement 4,Hand Pile,Brush,47
11/19/2013,Northern Sierra AQMD,Plumas,Mountain Counties,70,67,40.123,-121.061,"T22N R11E S24, 25",US Forest Service,Chip Munk - Fork,Machine Pile,Slash,1005
11/19/2013,Northern Sierra AQMD,Plumas,Mountain Counties,36,33,40.167,-121.099,"T22N R11E S24, 25",US Forest Service,Chip Munk - Ohio,Machine Pile,Slash,495
11/19/2013,El Dorado County AQMD,El Dorado,Mountain Counties,4,4,38.908,-120.668,UNK,University of California,Gap hand piles,Hand Pile,Slash,9
11/19/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,15,2.3,39.046,-120.161,UNK,US Forest Service,Grouse 13-4,Hand Pile,Natural,UNK
11/19/2013,Northern Sierra AQMD,Plumas,Mountain Counties,40,23,40.399,-121.273,UNK,US Forest Service,Jonesville DFPZ RHCA hand piles.,Hand Pile,Slash,66.24
11/19/2013,El Dorado County AQMD,El Dorado,Mountain Counties,16,11,38.904,-120.663,UNK,University of California,Landing & Group excavator piles,Machine Pile,Slash,258.5
11/19/2013,Northern Sierra AQMD,Nevada,Mountain Counties,5,5,39.315,-120.723,UNK,US Forest Service,Omega,Hand Pile,Natural,12.6
11/19/2013,Butte County AQMD,Butte,Sacramento Valley,3,3,39.766,-121.308,UNK,US Forest Service,Rogers Cow Camp Campground,Hand Pile,Brush,42.3
11/19/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,2,2,38.911,-119.953,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/19/2013,Eastern Kern APCD,Kern,San Joaquin Valley,177,115,35.741,-118.542,UNK,US Forest Service,Unit 1,Broadcast,Slash,230
11/19/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,2,0.5,38.874,-120.025,UNK,California State Parks,Washoe Meadows State Park Pile Burn,Hand Pile,Slash,15
11/19/2013,Shasta County AQMD,Shasta,Sacramento Valley,10,9,41.208,122.025,"T22N R11E S24, 25",Wyntoon Timberlands LLC,"Wyntoon Timberlands, LLC",Hand Pile,UNK,270
11/20/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.181,-120.591,UNK,US Forest Service,Antelope Lake Boat Ramp,Hand Pile,Slash,0.5
11/20/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.11,-120.609,UNK,US Forest Service,Boulder Creek Admin,Hand Pile,Slash,1.5
11/20/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.11,-120.609,UNK,US Forest Service,Boulder Creek Camp Ground,Machine Pile,Slash,7.5
11/20/2013,Northern Sierra AQMD,Plumas,Mountain Counties,4,4,39.88,-121.195,UNK,US Forest Service,Bucks Force Account,Hand Pile,Slash,20
11/20/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.88,-121.195,UNK,US Forest Service,Bucks Lake Quarry,Machine Pile,Slash,10
11/20/2013,South Coast AQMD,Riverside,South Coast,0.5,0.5,33.602,-117.512,UNK,US Forest Service,District Piles,Hand Pile,Brush,UNK
11/20/2013,Northern Sierra AQMD,Plumas,Mountain Counties,18,18,39.894,-120.897,UNK,US Forest Service,Empire - Peppard,Machine Pile,Slash,405
11/20/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,15,13,39.046,-120.161,UNK,US Forest Service,Grouse 13-4,Hand Pile,Natural,UNK
11/20/2013,Northern Sierra AQMD,Plumas,Mountain Counties,5,3,39.757,-120.692,UNK,California State Parks,Hand Piles,Hand Pile,Slash,90
11/20/2013,Placer County APCD,Placer,Mountain Counties,1,1,39.143,-120.689,UNK,US Forest Service,Humbug Handpiles,Hand Pile,Natural,3.15
11/20/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.746,-121.048,UNK,US Forest Service,Meadow Enhancement Tamarack,Hand Pile,Natural,23.5
11/20/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,2,2,38.911,-119.953,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
11/20/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,2,1,38.874,-120.025,UNK,California State Parks,Washoe Meadows State Park Pile Burn,Hand Pile,Slash,30
11/26/2013,Feather River AQMD,Yuba,Sacramento Valley,1,1,39.495,-121.227,UNK,US Forest Service,Meadow Enhancement,Hand Pile,Brush,11.75
12/2/2013,Northern Sierra AQMD,Nevada,Mountain Counties,20,12,39.291,-120.937,UNK,US Forest Service,Five Mile,Hand Pile,Natural,25.2
12/3/2013,Great Basin Unified APCD,Alpine,Great Basin Valleys,150,100,38.465,-120.04,UNK,US Forest Service,Cabbage/Bear Powerline Piles,Machine Pile,Slash,UNK
12/3/2013,Northern Sierra AQMD,Nevada,Mountain Counties,15,15,39.291,-120.937,UNK,US Forest Service,Five Mile,Hand Pile,Natural,31.5
12/3/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,4,3,38.855,-120.006,UNK,California State Parks,Meyers 5-1,Hand Pile,Slash,UNK
12/3/2013,Northern Sierra AQMD,Nevada,Mountain Counties,10,10,39.315,-120.723,UNK,US Forest Service,Omega,Hand Pile,Natural,25.2
12/3/2013,Northern Sierra AQMD,Plumas,Mountain Counties,20,15,40.064,-121.136,UNK,US Forest Service,Rich WMV,Hand Pile,Slash,112.5
12/3/2013,Northern Sierra AQMD,Plumas,Mountain Counties,5,5,39.712,-120.945,UNK,US Forest Service,Silvertip Hazard Tree,Hand Pile,Slash,117.5
12/3/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,38.874,-120.025,UNK,California State Parks,Washoe Meadows State Park Pile Burn,Hand Pile,Slash,90
12/4/2013,Northern Sierra AQMD,Nevada,Mountain Counties,2,2,39.365,-120.211,UNK,US Forest Service,Alder Creek,Hand Pile,Slash,8
12/4/2013,Northern Sierra AQMD,Napa,Mountain Counties,10,2,39.246,-120.887,UNK,US Forest Service,Buckeye,Hand Pile,Brush,12
12/4/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.88,-121.195,UNK,US Forest Service,Bucks Force Account,Hand Pile,Slash,5
12/4/2013,Great Basin Unified APCD,Alpine,Great Basin Valleys,50,50,38.465,-120.04,UNK,US Forest Service,Cabbage/Bear Powerline Piles,Machine Pile,Slash,UNK
12/4/2013,Placer County APCD,Placer,Mountain Counties,2,2,39.194,-120.432,UNK,US Forest Service,Cross Roads Handpiles,Hand Pile,Slash,1.68
12/4/2013,Northern Sierra AQMD,Sierra,Mountain Counties,1,1,39.452,-120.091,UNK,US Forest Service,East Stampede,Hand Pile,Slash,3.2
12/4/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,1,1,38.951,-120.109,UNK,California State Parks,Emerald Bay / So. Bliss burn piles,Hand Pile,Slash,UNK
12/4/2013,Placer County APCD,Placer,Mountain Counties,2,2,39.111,-120.436,UNK,US Forest Service,French Meadows,Machine Pile,Slash,1.42
12/4/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,38.855,-120.006,UNK,California State Parks,Meyers 5-1,Hand Pile,Slash,UNK
12/4/2013,Northern Sierra AQMD,Sierra,Mountain Counties,10,3,39.551,-120.882,UNK,US Forest Service,Ruby Helicopter Unit 16,Machine Pile,Slash,15.06
12/4/2013,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.433,-120.205,UNK,US Forest Service,Sagehen,Hand Pile,Slash,3.2
12/4/2013,Placer County APCD,Placer,Mountain Counties,16,16,39.263,-120.674,UNK,US Forest Service,Sailor Machine Piles,Machine Pile,Slash,64.32
12/4/2013,Placer County APCD,Placer,Mountain Counties,20,20,39.263,-120.674,UNK,US Forest Service,Sailor Machine Piles,Machine Pile,Slash,80.4
12/4/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,2,2,38.946,-120.106,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
12/4/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,10,2,38.874,-120.025,UNK,California State Parks,Washoe Meadows State Park Pile Burn,Hand Pile,Slash,60
12/4/2013,Placer County APCD,Placer,Mountain Counties,8,5,39.194,-120.542,UNK,US Forest Service,Whiskey Landing Piles,Machine Pile,Slash,150
12/5/2013,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.365,-120.211,UNK,US Forest Service,Alder Creek,Hand Pile,Slash,4
12/5/2013,Northern Sierra AQMD,Napa,Mountain Counties,10,4,39.246,-120.887,UNK,US Forest Service,Buckeye,Hand Pile,Brush,24
12/5/2013,Colusa County APCD,Colusa,Sacramento Valley,75,75,39.411,-122.605,UNK,US Forest Service,Diversion Dam/Black Diamond,Broadcast,Natural,UNK
12/5/2013,Northern Sierra AQMD,Sierra,Mountain Counties,1,1,39.452,-120.091,UNK,US Forest Service,East Stampede,Hand Pile,Slash,3.2
12/5/2013,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.423,-120.199,UNK,US Forest Service,Hwy 89 North,Hand Pile,Slash,3.2
12/5/2013,Placer County APCD,Placer,Mountain Counties,3,3,39.1,-120.548,UNK,US Forest Service,Last Chance Handpiles,Hand Pile,Slash,4.41
12/5/2013,Placer County APCD,Placer,Mountain Counties,32,18,39.104,-120.543,UNK,US Forest Service,Last Chance Landing piles,Machine Pile,Slash,540
12/5/2013,Northern Sierra AQMD,Sierra,Mountain Counties,10,3,39.551,-120.882,UNK,US Forest Service,Ruby Helicopter Unit 16,Machine Pile,Slash,15.06
12/5/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,2,2,39.018,-120.235,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
12/5/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,2,1,38.874,-120.025,UNK,California State Parks,Washoe Meadows State Park Pile Burn,Hand Pile,Slash,30
12/6/2013,Placer County APCD,Placer,Mountain Counties,16,16,39.258,-120.542,UNK,Sierra Pacific Industries,17-0406,Machine Pile,Slash,160
12/6/2013,Placer County APCD,Placer,Mountain Counties,4,4,39.252,-120.545,UNK,Sierra Pacific Industries,17-0504,Machine Pile,Slash,40
12/6/2013,Placer County APCD,Placer,Mountain Counties,19,19,39.258,-120.542,UNK,Sierra Pacific Industries,17-0510,Machine Pile,Slash,190
12/6/2013,Placer County APCD,Placer,Mountain Counties,11,11,39.257,-120.537,UNK,Sierra Pacific Industries,17-0810,Machine Pile,Slash,110
12/6/2013,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.365,-120.211,UNK,US Forest Service,Alder Creek,Hand Pile,Slash,4
12/6/2013,Northern Sierra AQMD,Napa,Mountain Counties,10,2,39.246,-120.887,UNK,US Forest Service,Buckeye,Hand Pile,Brush,12
12/6/2013,El Dorado County AQMD,El Dorado,Mountain Counties,7,7,38.904,-120.663,UNK,University of California,Landing & Group excavator piles,Machine Pile,Slash,164.5
12/6/2013,Northern Sierra AQMD,Plumas,Mountain Counties,20,20,39.757,-121.139,UNK,Unknown,Mountain Spring,Machine Pile,Slash,580
12/6/2013,Placer County APCD,Placer,Mountain Counties,2,2,39.28,-120.121,UNK,Northstar Fire Department,Northstar Fuels Reduction Burn Pile Emmissions,Hand Pile,Slash,3.25
12/6/2013,Feather River AQMD,Yuba,Sacramento Valley,13,31,39.498,-121.076,UNK,US Forest Service,Pendola Unit #118 YRRD-129,Machine Pile,Natural,UNK
12/6/2013,Butte County AQMD,Butte,Sacramento Valley,1,1,39.659,-121.187,UNK,Sierra Pacific Industries,Quartz18,Machine Pile,Slash,7.4
12/6/2013,Butte County AQMD,Butte,Sacramento Valley,2,2,39.65,-121.183,UNK,Sierra Pacific Industries,Quartz3,Machine Pile,Slash,14.8
12/6/2013,Butte County AQMD,Butte,Sacramento Valley,2,2,39.646,-121.176,UNK,Sierra Pacific Industries,Quartz4,Machine Pile,Slash,14.8
12/6/2013,Butte County AQMD,Butte,Sacramento Valley,1,1,39.644,-121.171,UNK,Sierra Pacific Industries,Quartz5,Machine Pile,Slash,7.4
12/6/2013,Placer County APCD,Placer,Mountain Counties,5,3,39.263,-120.674,UNK,US Forest Service,Sailor Machine Piles,Machine Pile,Slash,12.06
12/6/2013,El Dorado County AQMD,El Dorado,Mountain Counties,4,4,38.712,-120.594,UNK,US Forest Service,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,Natural,20
12/6/2013,El Dorado County AQMD,El Dorado,Mountain Counties,101,101,38.942,-120.461,UNK,Sierra Pacific Industries,SO ANYWAY,Machine Pile,Slash,2020
12/6/2013,Northern Sierra AQMD,Plumas,Mountain Counties,8,8,39.767,-121.051,UNK,Unknown,Stag Point BD,Machine Pile,Slash,232
12/6/2013,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.092,-121.642,UNK,Sierra Pacific Industries,Transfer48,Machine Pile,Slash,7.4
12/6/2013,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.107,-121.611,UNK,Sierra Pacific Industries,Transfer50,Machine Pile,Slash,7.4
12/6/2013,Tehama County APCD,Tehama,Sacramento Valley,2,2,40.108,-121.609,UNK,Sierra Pacific Industries,Transfer51,Machine Pile,Slash,14.8
12/6/2013,Tehama County APCD,Tehama,Sacramento Valley,2,2,40.088,-121.616,UNK,Sierra Pacific Industries,Transfer58,Machine Pile,Slash,14.8
12/6/2013,Tehama County APCD,Tehama,Sacramento Valley,2,2,40.094,-121.617,UNK,Sierra Pacific Industries,Transfer59,Machine Pile,Slash,14.8
12/6/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,3,2,38.874,-120.025,UNK,California State Parks,Washoe Meadows State Park Pile Burn,Hand Pile,Slash,60
12/6/2013,El Dorado County AQMD,El Dorado,Mountain Counties,6,6,38.926,-120.416,UNK,Sierra Pacific Industries,YA KNOW NORTH,Machine Pile,Slash,120
12/6/2013,El Dorado County AQMD,El Dorado,Mountain Counties,168,138,38.884,-120.469,UNK,Sierra Pacific Industries,YA KNOW SOUTH,Machine Pile,Slash,2760
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.115,-121.572,UNK,Sierra Pacific Industries,Eagle1,Machine Pile,Slash,7.4
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.135,-121.54,UNK,Sierra Pacific Industries,Eagle10,Machine Pile,Slash,7.4
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.128,-121.537,UNK,Sierra Pacific Industries,Eagle11,Machine Pile,Slash,7.4
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,2,2,40.105,-121.526,UNK,Sierra Pacific Industries,Eagle12,Machine Pile,Slash,14.8
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.102,-121.518,UNK,Sierra Pacific Industries,Eagle13,Machine Pile,Slash,7.4
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.117,-121.525,UNK,Sierra Pacific Industries,Eagle15,Machine Pile,Slash,7.4
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.117,-121.513,UNK,Sierra Pacific Industries,Eagle16,Machine Pile,Slash,7.4
12/7/2013,Butte County AQMD,Butte,Sacramento Valley,1,1,40.089,-121.572,UNK,Sierra Pacific Industries,Eagle18,Machine Pile,Slash,7.4
12/7/2013,Butte County AQMD,Butte,Sacramento Valley,2,2,40.86,-121.568,UNK,Sierra Pacific Industries,Eagle19,Machine Pile,Slash,14.8
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,2,2,40.11,-121.563,UNK,Sierra Pacific Industries,Eagle2,Machine Pile,Slash,14.8
12/7/2013,Butte County AQMD,Butte,Sacramento Valley,1,1,40.089,-121.555,UNK,Sierra Pacific Industries,Eagle20,Machine Pile,Slash,7.4
12/7/2013,Butte County AQMD,Butte,Sacramento Valley,2,2,40.085,-121.552,UNK,Sierra Pacific Industries,Eagle21,Machine Pile,Slash,14.8
12/7/2013,Butte County AQMD,Butte,Sacramento Valley,2,2,40.1,-121.561,UNK,Sierra Pacific Industries,Eagle23,Machine Pile,Slash,14.8
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,2,2,40.121,-121.555,UNK,Sierra Pacific Industries,Eagle3,Machine Pile,Slash,14.8
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,2,2,40.117,-121.544,UNK,Sierra Pacific Industries,Eagle4,Machine Pile,Slash,14.8
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.111,-121.552,UNK,Sierra Pacific Industries,Eagle5,Machine Pile,Slash,7.4
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.137,-121.554,UNK,Sierra Pacific Industries,Eagle6,Machine Pile,Slash,7.4
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,2,2,40.141,-121.551,UNK,Sierra Pacific Industries,Eagle7,Machine Pile,Slash,14.8
12/7/2013,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.134,-121.548,UNK,Sierra Pacific Industries,Eagle8,Machine Pile,Slash,7.4
12/9/2013,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.365,-120.211,"T22N R11E S24, 25",US Forest Service,Alder Creek,Hand Pile,Slash,4
12/9/2013,Shasta County AQMD,Shasta,Sacramento Valley,582,75,41.049,-122.056,UNK,Sierra Pacific Industries,Bagley - Squaw Creek,Machine Pile,Slash,78.75
12/9/2013,Northern Sierra AQMD,Plumas,Mountain Counties,3,3,40.167,-121.061,UNK,US Forest Service,Canyon Dam Force Account,Hand Pile,Slash,7.5
12/9/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.705,-121.149,"T22N R11E S24, 25",Sierra Pacific Industries,Cascade11,Machine Pile,Slash,7.4
12/9/2013,Northern Sierra AQMD,Plumas,Mountain Counties,4,4,39.692,-121.137,"T22N R11E S24, 25",Sierra Pacific Industries,Cascade9,Machine Pile,Slash,29.6
12/9/2013,Northern Sierra AQMD,Plumas,Mountain Counties,7,7,39.995,-120.972,UNK,US Forest Service,Empire - Butterfly,Machine Pile,Slash,280
12/9/2013,Butte County AQMD,Butte,Sacramento Valley,2,2,39.621,-121.195,UNK,Sierra Pacific Industries,Garden of Eden,Machine Pile,Slash,14.8
12/9/2013,Northern Sierra AQMD,Plumas,Mountain Counties,2,2,39.757,-120.692,T25N R04E S32,California State Parks,Hand Piles,Hand Pile,Slash,60
12/9/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,1.5,1.5,38.864,-120.003,UNK,California State Parks,Meyers 5-4,Hand Pile,Slash,UNK
12/9/2013,Placer County APCD,Placer,Mountain Counties,2,1,39.28,-120.121,UNK,Northstar Fire Department,Northstar Fuels Reduction Burn Pile Emmissions,Hand Pile,Slash,1.625
12/9/2013,Butte County AQMD,Butte,Sacramento Valley,4,3,39.671,-121.196,UNK,Sierra Pacific Industries,Quartz10,Machine Pile,Slash,22.2
12/9/2013,Butte County AQMD,Butte,Sacramento Valley,1,1,39.657,-121.183,UNK,Sierra Pacific Industries,Quartz8,Machine Pile,Slash,7.4
12/9/2013,Butte County AQMD,Butte,Sacramento Valley,4,2,39.665,-121.181,UNK,Sierra Pacific Industries,Quartz9,Machine Pile,Slash,14.8
12/9/2013,Northern Sierra AQMD,Plumas,Mountain Counties,5,5,40.064,-121.136,UNK,US Forest Service,Rich WMV,Hand Pile,Slash,37.5
12/9/2013,Northern Sierra AQMD,Sierra,Mountain Counties,5,2,39.551,-120.882,UNK,US Forest Service,Ruby Helicopter Unit 16,Machine Pile,Slash,10.04
12/9/2013,Northern Sierra AQMD,Plumas,Mountain Counties,2,2,39.684,-121.104,"T22N R11E S24, 25",Sierra Pacific Industries,Saddle 14,Machine Pile,Slash,14.8
12/9/2013,Northern Sierra AQMD,Plumas,Mountain Counties,2,2,39.689,-121.1,"T22N R11E S24, 25",Sierra Pacific Industries,Saddle 15,Machine Pile,Slash,14.8
12/9/2013,Northern Sierra AQMD,Plumas,Mountain Counties,4,4,39.684,-121.096,"T22N R11E S24, 25",Sierra Pacific Industries,Saddle 16,Machine Pile,Slash,29.6
12/9/2013,Northern Sierra AQMD,Plumas,Mountain Counties,3,3,39.69,-121.091,"T22N R11E S24, 25",Sierra Pacific Industries,Saddle 17,Machine Pile,Slash,22.2
12/9/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,5,2,38.8,-120.037,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
12/9/2013,Placer County APCD,Placer,Mountain Counties,1,1,39.271,-120.198,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
12/9/2013,Tehama County APCD,Tehama,Sacramento Valley,100,30,40.398,-121.753,T12N R18E S20 & 29,Sierra Pacific Industries,Tehama Ponderosa Salvage 2013,Hand Pile,UNK,UNK
12/9/2013,Shasta County AQMD,Shasta,Sacramento Valley,460,460,40.748,-121.679,UNK,Sierra Pacific Industries,Whittnew,Machine Pile,Slash,92
12/12/2013,Placer County APCD,Placer,Lake Tahoe,3,3,39.193,-120.127,UNK,California State Parks,BCSP Hand Piles,Hand Pile,Slash,72
12/12/2013,Northern Sierra AQMD,Sierra,Mountain Counties,35,35,39.598,-120.673,"Whitney Portal Township 15 south , Range 34 east sections 35 &36",US Forest Service,"Butcher North Units 4079,4080,4082,403",Machine Pile,Brush,588
12/12/2013,Northern Sierra AQMD,Plumas,Mountain Counties,2,2,39.757,-120.692,UNK,California State Parks,Hand Piles,Hand Pile,Slash,60
12/12/2013,Northern Sierra AQMD,Sierra,Mountain Counties,4,4,39.547,-120.89,"Whitney Portal Township 15 south , Range 34 east sections 35 &36",US Forest Service,Ruby Helicopter Unit 18,Hand Pile,Slash,27.12
12/12/2013,Great Basin Unified APCD,Inyo,Great Basin Valleys,UNK,4,0,0,"Whitney Portal Township 15 south , Range 34 east sections 35 &36",US Forest Service,South Inyo Piles,Hand Pile,UNK,36
12/12/2013,Tehama County APCD,Tehama,Sacramento Valley,500,50,40.398,-121.753,"T22N R11E S24, 25",Sierra Pacific Industries,Tehama Ponderosa Salvage 2013,UNK,UNK,UNK
12/12/2013,Northern Sierra AQMD,Nevada,Mountain Counties,5,5,39.32,-120.846,"Whitney Portal Township 15 south , Range 34 east sections 35 &36",US Forest Service,White Clound,Hand Pile,Natural,10.5
